year_of_publication,country_of_publication,primary_language_code,count
1848,de,dui,4
1848,no,dan,4
1848,xxk,eng,3
1848,XA-FR,fre,3
1848,XA-PL,pol,3
1848,un,pol,3
1848,nl,ned,3
1848,fr,fra,3
1848,xx,,3
1848,us,eng,2
1848,pt,por,2
1848,XA-AT,ger,2
1848,fr,lat,2
1848,xx,ger,2
1848,nl,lat,2
1848,at,ger,2
1848,be,fra,2
1848,lv,ger,2
1848,PT,por,2
1848,xxu,eng,2
1848,ZZ,ger,2
1848,pl,pol,2
1848,gb,eng,2
1848,oo,ger,1
1848,ru,ger,1
1848,xx,swe,1
1848,ru,rus,1
1848,be,fre,1
1848,BE,por,1
1848,|,,1
1848,li,pol,1
1848,fr,spa,1
1848,DE,por,1
1848,fr,...,1
1848,BR,por,1
1848,xx,eng,1
1848,gs,ger,1
1848,XA-PL,fre,1
1849,fr,fre,26
1849,gw,ger,24
1849,sw,swe,11
1849,XA-FR,fre,10
1849,nl,lat,6
1849,de,dui,6
1849,pl,pol,5
1849,xx,ger,5
1849,nl,ned,5
1849,xxk,eng,4
1849,xx,,3
1849,xr,ger,3
1849,gw,lat,3
1849,it,ita,3
1849,dk,mul,2
1849,xx,fre,2
1849,fr,fra,2
1849,ru,rus,2
1849,pl,lat,2
1849,gs,ger,2
1849,FR,por,2
1849,gb,eng,1
1849,un,pol,1
1849,dk,1849,1
1849,XA-DE,ger,1
1849,no,dan,1
1849,fr,ita,1
1849,ge,ger,1
1849,dk,dan,1
1849,xxu,eng,1
1849,mau,eng,1
1849,xr,cze,1
1849,XA-FR,,1
1850,fr,fre,38
1850,gw,ger,26
1850,PT,por,11
1850,sw,swe,10
1850,xx,ger,10
1850,gw,lat,7
1850,XA-DE,lat,7
1850,de,lat,5
1850,nl,lat,5
1850,gb,eng,5
1850,xxk,eng,5
1850,de,dui,4
1850,fr,fra,4
1850,xx,,4
1850,pl,pol,4
1850,nl,ned,3
1850,xx,pol,3
1850,xr,ger,3
1850,ZZ,ger,2
1850,nl,grk,2
1850,li,pol,2
1850,fr,lat,2
1850,FR,por,2
1850,XA-DE,ger,2
1850,fi,swe,2
1850,oo,ger,2
1850,er,ger,1
1850,au,ger,1
1850,br,eng,1
1850,de,ger,1
1850,gs,ger,1
1850,un,pol,1
1850,no,nor,1
1850,fr,...,1
1850,xx,eng,1
1850,no,dan,1
1850,in,eng,1
1850,pl,lat,1
1850,ii,eng,1
1850,ZZ,at,1
1850,ZZ,eng,1
1850,sw,fre,1
1850,pl,ger,1
1850,xr,cze,1
1850,be,fre,1
1850,us,eng,1
1850,it,ita,1
1850,dk,dan,1
1850,XA-GB,eng,1
1850,xx,zxx,1
1850,XG-DR,lat,1
1851,fr,fre,34
1851,gw,ger,32
1851,sw,swe,12
1851,XA-FR,fre,11
1851,gb,eng,8
1851,de,dui,7
1851,xxk,eng,7
1851,nl,ned,6
1851,PT,por,6
1851,no#,nob,5
1851,xx,ger,4
1851,sw,lat,4
1851,xr,ger,4
1851,pl,pol,4
1851,xx,,3
1851,at,mul,2
1851,sp,spa,2
1851,gw,lat,2
1851,nl,fra,2
1851,oo,ger,2
1851,fr,fra,2
1851,gs,ger,2
1851,de,lat,2
1851,ge,ger,2
1851,dd,lat,2
1851,nl,lat,2
1851,FR,por,2
1851,|,eng,1
1851,no,nob,1
1851,be,fre,1
1851,XA-DE,ger,1
1851,xxu,eng,1
1851,gw,,1
1851,cu,spa,1
1851,un,pol,1
1851,ES,por,1
1851,au,ger,1
1851,xo,ger,1
1851,xr,lat,1
1851,it,ita,1
1851,dk,dan,1
1852,fr,fre,31
1852,gw,ger,17
1852,sw,swe,15
1852,de,dui,7
1852,xx,ger,6
1852,nl,lat,5
1852,xr,ger,4
1852,at,dui,4
1852,xx,,4
1852,fi,swe,4
1852,PT,por,4
1852,pl,pol,2
1852,xxk,eng,2
1852,nl,fra,2
1852,au,ger,2
1852,er,ger,2
1852,gb,eng,2
1852,pl,ger,2
1852,nl,ned,1
1852,mt,fre,1
1852,it,ita,1
1852,sz,fre,1
1852,ru,lat,1
1852,zz,fre,1
1852,ES,por,1
1852,lv,ger,1
1852,xx,swe,1
1852,stk,eng,1
1852,ZZ,lat,1
1852,ne,dut,1
1852,at,ger,1
1852,sp,spa,1
1852,fr,ger,1
1852,enk,eng,1
1852,FR,por,1
1853,fr,,222
1853,fr,fre,43
1853,gw,ger,25
1853,sw,swe,17
1853,de,dui,9
1853,xx,ger,9
1853,gb,eng,5
1853,PT,por,5
1853,fr,...,4
1853,xxk,eng,4
1853,nl,fra,3
1853,xxu,eng,3
1853,pl,pol,3
1853,xr,ger,2
1853,nl,ned,2
1853,at,dui,2
1853,enk,eng,2
1853,au,ger,2
1853,FR,por,2
1853,oo,ger,2
1853,er,ger,2
1853,fr,fra,2
1853,no,nor,1
1853,sp,spa,1
1853,xx,pol,1
1853,GB,por,1
1853,fr,lat,1
1853,pl,lat,1
1853,un,pol,1
1853,xx,,1
1853,pl,ger,1
1853,ZZ,fre,1
1853,xx,swe,1
1853,no#,nob,1
1853,xr,cze,1
1853,be,fra,1
1853,gs,ger,1
1853,XA-DE,ger,1
1853,gw,lat,1
1854,fr,,72
1854,fr,fre,54
1854,gw,ger,25
1854,xr,ger,10
1854,de,dui,10
1854,sw,swe,7
1854,fr,fra,7
1854,nl,lat,7
1854,pl,pol,6
1854,PT,por,5
1854,nl,ned,4
1854,er,ger,4
1854,xx,,3
1854,us,eng,3
1854,nl,fra,3
1854,sw,lat,3
1854,xx,ger,3
1854,at,dui,2
1854,xxk,eng,2
1854,sz,ger,2
1854,au,dui,2
1854,at,eng,2
1854,at,fra,2
1854,at,ita,2
1854,xxu,eng,2
1854,oo,ger,2
1854,de,lat,2
1854,FR,por,2
1854,gw,lat,1
1854,xx,eng,1
1854,pt,por,1
1854,au,ger,1
1854,br,por,1
1854,XA-DE,ger,1
1854,dk,dan,1
1854,ie,eng,1
1854,be,fre,1
1854,de,ger,1
1855,fr,fre,27
1855,gw,ger,25
1855,sw,swe,22
1855,fr,,13
1855,nl,fra,8
1855,xr,ger,7
1855,gb,eng,5
1855,xx,ger,5
1855,fr,fra,5
1855,FR,por,4
1855,xxk,eng,4
1855,de,dui,3
1855,xx,,3
1855,be,fra,3
1855,XA-DE,ger,3
1855,enk,eng,3
1855,nl,lat,2
1855,de,lat,2
1855,dk,dan,2
1855,IT,por,2
1855,fr,lat,2
1855,dd,dui,2
1855,nl,ned,2
1855,it,ita,2
1855,PT,por,2
1855,de,ger,1
1855,gw,lat,1
1855,sp,spa,1
1855,xx,...,1
1855,pl,fre,1
1855,,ger,1
1855,ru,ger,1
1855,XG-DR,ger,1
1855,sw,lat,1
1855,pl,pol,1
1855,BE,por,1
1855,it,fre,1
1855,gb,mul,1
1855,yy,zxx,1
1855,xxu,eng,1
1855,au,ger,1
1855,|||,ger,1
1856,fr,fre,29
1856,gw,ger,27
1856,gb,eng,8
1856,sw,swe,6
1856,xr,ger,4
1856,de,dui,4
1856,fr,fra,4
1856,de,lat,4
1856,PT,por,4
1856,nl,fra,3
1856,sz,ger,3
1856,dk,dan,3
1856,oo,ger,3
1856,ZZ,,3
1856,er,lat,2
1856,no,noo,2
1856,gw,lat,2
1856,nl,ned,2
1856,pl,pol,2
1856,er,ger,1
1856,xxk,eng,1
1856,no,nob,1
1856,xx,zxx,1
1856,ZZ,rus,1
1856,li,pol,1
1856,enk,eng,1
1856,GB,por,1
1856,ru,rus,1
1856,fr,lat,1
1856,ZZ,fre,1
1856,xx,,1
1856,no#,nob,1
1856,no,nor,1
1856,fi,,1
1856,gw,eng,1
1856,be,fre,1
1856,FR,por,1
1856,sz,mul,1
1856,xx,eng,1
1857,fr,fre,44
1857,gw,ger,37
1857,sw,swe,20
1857,fr,fra,7
1857,xr,ger,5
1857,nl,lat,4
1857,de,dui,4
1857,gw,lat,4
1857,sz,ger,3
1857,fi,swe,3
1857,pl,pol,3
1857,xx,,2
1857,be,dut,2
1857,be,ned,2
1857,,,2
1857,fr,ned,2
1857,PT,por,2
1857,au,ger,2
1857,XA-DE,ger,2
1857,no,nor,1
1857,oo,ger,1
1857,no#,nob,1
1857,fr,spa,1
1857,xx,fre,1
1857,ch,ger,1
1857,xxu,eng,1
1857,xx,pol,1
1857,FR,por,1
1857,fr,,1
1857,no,gre,1
1857,xx,ger,1
1857,XA-FR,fre,1
1857,pl,ger,1
1857,no,swe,1
1857,no,nob,1
1857,xx,swe,1
1857,,ger,1
1857,fr,zxx,1
1857,xxk,eng,1
1857,ch,fre,1
1858,fr,fre,35
1858,gw,ger,28
1858,sw,swe,11
1858,pl,pol,8
1858,de,dui,6
1858,xx,,6
1858,PT,por,5
1858,fr,fra,4
1858,xx,ger,4
1858,xx,eng,4
1858,fi,swe,3
1858,nl,dui,3
1858,xr,ger,3
1858,fr,lat,3
1858,fr,grk,2
1858,ch,fre,2
1858,FR,por,2
1858,fr,spa,2
1858,xxk,eng,2
1858,au,ger,2
1858,fi,zwe,1
1858,fi,fin,1
1858,fi,mul,1
1858,oo,ger,1
1858,fi,mmm,1
1858,zz,fre,1
1858,fr,...,1
1858,BE,por,1
1858,fr,grc,1
1858,ru,rus,1
1858,gw,ita,1
1858,enk,eng,1
1858,xx,zxx,1
1858,gb,eng,1
1858,dk,dan,1
1858,fi,,1
1858,xx,fre,1
1858,pl,ger,1
1859,fr,fre,34
1859,gw,ger,21
1859,sw,swe,12
1859,xr,ger,9
1859,de,dui,8
1859,xxk,eng,6
1859,PT,por,5
1859,pl,pol,5
1859,XA-DE,ger,5
1859,gb,eng,5
1859,fi,swe,2
1859,zz,fre,2
1859,de,ned,2
1859,fr,lat,2
1859,FR,por,2
1859,fr,fra,1
1859,gw,lat,1
1859,xx,eng,1
1859,au,ita,1
1859,xx,,1
1859,fr,ned,1
1859,,ger,1
1859,pl,ger,1
1859,xx,ger,1
1859,xx,zxx,1
1859,,ita,1
1859,xx,swe,1
1860,fr,fre,44
1860,gw,ger,30
1860,sw,swe,16
1860,xxk,eng,10
1860,de,dui,9
1860,fr,fra,5
1860,XA-DE,ger,4
1860,de,lat,4
1860,nl,fra,4
1860,xx,zxx,4
1860,xx,ger,4
1860,gw,lat,4
1860,de,ger,3
1860,FR,por,3
1860,au,ger,3
1860,xr,ger,3
1860,PT,por,2
1860,nl,lat,2
1860,be,fra,2
1860,at,dui,2
1860,xx,,2
1860,ZZ,,2
1860,fi,swe,2
1860,nl,ned,2
1860,xxu,eng,2
1860,er,ger,2
1860,ru,pol,2
1860,pl,pol,2
1860,ru,ger,1
1860,sz,ger,1
1860,xx,pol,1
1860,ne,fre,1
1860,br,eng,1
1860,enk,zxx,1
1860,gs,ger,1
1860,xx,eng,1
1860,dd,dui,1
1860,no,nob,1
1860,fr,lat,1
1860,,ned,1
1860,be,fre,1
1860,ge,ger,1
1860,li,pol,1
1860,dz,fre,1
1860,,fri,1
1860,dk,dan,1
1860,,mis,1
1860,BE,por,1
1860,XG-DR,ger,1
1860,gw,zxx,1
1861,fr,fre,44
1861,gw,ger,31
1861,sw,swe,13
1861,xxk,eng,7
1861,de,dui,4
1861,nl,ned,4
1861,ZZ,,4
1861,gb,eng,4
1861,au,ger,3
1861,fi,swe,3
1861,pl,pol,3
1861,at,ger,3
1861,xr,ger,2
1861,nl,lat,2
1861,dk,swe,2
1861,gs,ger,2
1861,FR,por,2
1861,xx,ger,2
1861,us,cat,2
1861,xxu,eng,1
1861,fr,fra,1
1861,er,mul,1
1861,gw,ita,1
1861,xx,,1
1861,zz,fre,1
1861,nl,fra,1
1861,sz,fre,1
1861,no#,nob,1
1861,dz,fre,1
1861,ES,por,1
1861,au,pol,1
1861,oo,ger,1
1861,un,pol,1
1862,fr,fre,40
1862,gw,ger,21
1862,sw,swe,7
1862,xx,ger,5
1862,xx,,5
1862,us,eng,4
1862,XA-DE,ger,4
1862,FR,por,4
1862,dk,dan,3
1862,nl,fra,3
1862,PT,por,3
1862,xr,ger,3
1862,de,dui,3
1862,fi,swe,2
1862,enk,eng,2
1862,ZZ,ger,2
1862,xxk,eng,2
1862,au,ger,2
1862,de,lat,2
1862,XA-DXDE,ger,2
1862,fr,spa,1
1862,au,pol,1
1862,gb,fre,1
1862,gb,eng,1
1862,XG-DR,ger,1
1862,nl,ned,1
1862,DX,por,1
1862,nl,fre,1
1862,nz,eng,1
1862,pl,pol,1
1862,,ger,1
1862,pl,ger,1
1862,er,ger,1
1862,fr,por,1
1862,XA-PL,ger,1
1862,IT,por,1
1862,XD-US,eng,1
1862,oo,ger,1
1863,fr,fre,50
1863,gw,ger,31
1863,sw,swe,25
1863,xx,ger,8
1863,nl,ned,6
1863,fr,fra,5
1863,gb,eng,4
1863,PT,por,4
1863,xxk,eng,4
1863,de,dui,3
1863,au,ger,3
1863,enk,eng,3
1863,fr,spa,2
1863,gb,enm,2
1863,xr,ger,2
1863,nl,fra,2
1863,xxk,lat,2
1863,ge,ger,2
1863,FR,por,2
1863,xx,,2
1863,xr,mul,1
1863,IT,por,1
1863,XA-DE,ger,1
1863,re,fre,1
1863,pl,pol,1
1863,sw,fre,1
1863,xx,rus,1
1863,es,spa,1
1863,fi,swe,1
1863,ZZ,ita,1
1863,sz,fre,1
1863,pl,ger,1
1863,it,ita,1
1863,gb,mmm,1
1863,XA-IT,ita,1
1863,ES,por,1
1863,fr,ger,1
1863,xx,eng,1
1863,xxu,eng,1
1863,xxk,ger,1
1863,gs,lat,1
1863,dk,dan,1
1863,no#,nob,1
1863,,fra,1
1863,dz,fre,1
1863,gs,ger,1
1863,be,fra,1
1863,nl,spa,1
1863,gb,lat,1
1864,fr,fre,39
1864,sw,swe,22
1864,gw,ger,20
1864,xxk,eng,6
1864,de,dui,6
1864,gb,eng,4
1864,fi,swe,4
1864,fr,fra,4
1864,xx,ger,4
1864,nl,ned,3
1864,PT,por,3
1864,xr,ger,3
1864,gw,grc,3
1864,nl,dui,3
1864,be,fre,3
1864,FR,por,2
1864,xx,,2
1864,it,ita,2
1864,XA-IT,,2
1864,au,pol,1
1864,lv,ger,1
1864,sz,fre,1
1864,XA-DE,lat,1
1864,xx,fre,1
1864,ge,ger,1
1864,pl,pol,1
1864,gw,lat,1
1864,un,pol,1
1864,de,mmm,1
1864,gb,lat,1
1864,fr,zxx,1
1864,stk,eng,1
1864,BE,por,1
1864,au,ger,1
1864,be,fra,1
1864,xxu,eng,1
1865,fr,fre,38
1865,gw,ger,36
1865,sw,swe,22
1865,de,dui,8
1865,fi,swe,6
1865,xxk,eng,5
1865,nl,ned,5
1865,PT,por,5
1865,xx,ger,4
1865,gb,eng,4
1865,xr,ger,4
1865,xx,,4
1865,fr,zxx,3
1865,er,ger,3
1865,oo,ger,3
1865,xr,fre,2
1865,FR,por,2
1865,de,lat,2
1865,lu,fra,2
1865,gw,lat,2
1865,IT,por,2
1865,sw,zxx,1
1865,nl,dui,1
1865,fr,mul,1
1865,XA-IT,ita,1
1865,xxu,eng,1
1865,au,pol,1
1865,XA-DE,ger,1
1865,ch,fre,1
1865,au,ger,1
1865,un,pol,1
1865,it,ita,1
1865,pl,pol,1
1865,be,fre,1
1866,fr,fre,41
1866,sw,swe,19
1866,gw,ger,13
1866,nl,fra,9
1866,de,dui,9
1866,fr,fra,7
1866,xxk,eng,6
1866,xx,,6
1866,PT,por,5
1866,gb,eng,4
1866,nl,lat,4
1866,de,lat,4
1866,FR,por,3
1866,fi,swe,3
1866,nl,ned,3
1866,it,ita,2
1866,gs,ger,2
1866,xx,eng,2
1866,gw,grc,2
1866,xx,ger,1
1866,ru,fre,1
1866,BR,por,1
1866,ch,fre,1
1866,ne,mul,1
1866,zz,fre,1
1866,no#,nob,1
1866,xx,lat,1
1866,oo,ger,1
1866,xx,swe,1
1866,gw,lat,1
1866,nl,dui,1
1866,no,nob,1
1866,un,pol,1
1866,ru,ger,1
1866,sz,fre,1
1866,xr,ger,1
1866,xx,pol,1
1866,dk,dan,1
1866,gw,ita,1
1866,GB,por,1
1867,fr,fre,38
1867,sw,swe,34
1867,gw,ger,17
1867,de,dui,7
1867,nl,ned,6
1867,de,lat,6
1867,xx,,6
1867,nl,fra,5
1867,fr,fra,4
1867,xxk,eng,3
1867,xx,eng,3
1867,gb,eng,3
1867,xr,ger,3
1867,xxu,eng,2
1867,de,fra,2
1867,xx,ger,2
1867,nl,fre,1
1867,ru,rus,1
1867,us,eng,1
1867,pl,pol,1
1867,fr,pol,1
1867,pl,lat,1
1867,fr,###,1
1867,enk,eng,1
1867,CH,por,1
1867,dz,fre,1
1867,FR,por,1
1867,dk,dan,1
1867,no,fre,1
1867,no#,fre,1
1867,PT,por,1
1867,xx,rus,1
1867,xx,zxx,1
1867,er,ger,1
1868,fr,fre,40
1868,gw,ger,20
1868,sw,swe,14
1868,xx,ger,9
1868,de,dui,8
1868,xr,ger,8
1868,PT,por,8
1868,fi,swe,7
1868,xxk,eng,7
1868,fr,fra,6
1868,nl,fra,6
1868,nl,ned,5
1868,de,lat,4
1868,FR,por,3
1868,gw,fre,3
1868,er,ger,3
1868,de,fra,2
1868,nl,dui,2
1868,fr,lat,2
1868,us,eng,2
1868,no#,nob,1
1868,gs,ger,1
1868,xx,swe,1
1868,no,nob,1
1868,un,pol,1
1868,be,fre,1
1868,xr,pol,1
1868,xxu,eng,1
1868,xxc,fre,1
1868,IN,por,1
1868,ca,fre,1
1868,xxc,mul,1
1868,oo,ger,1
1868,ne,fre,1
1868,xx,,1
1868,quc,fre,1
1868,xx,eng,1
1869,fr,fre,30
1869,gw,ger,28
1869,de,dui,17
1869,xxk,eng,17
1869,sw,swe,11
1869,xr,ger,5
1869,xx,,4
1869,pl,pol,4
1869,gb,eng,3
1869,PT,por,3
1869,dk,dan,3
1869,de,lat,2
1869,fr,fra,2
1869,no,swe,2
1869,nl,mnd,2
1869,be,fra,2
1869,no#,nob,2
1869,BE,por,2
1869,er,ger,2
1869,ru,rus,2
1869,au,ger,2
1869,us,eng,1
1869,no,mul,1
1869,gs,ger,1
1869,xx,eng,1
1869,,mnd,1
1869,ge,ger,1
1869,be,fre,1
1869,xxu,eng,1
1869,gw,lat,1
1869,xx,ger,1
1870,fr,fre,33
1870,gw,ger,22
1870,xr,ger,9
1870,sw,swe,8
1870,pl,pol,7
1870,nl,ned,6
1870,de,dui,6
1870,xx,ger,5
1870,PT,por,5
1870,xxk,eng,5
1870,FR,por,4
1870,au,ger,3
1870,xx,zxx,3
1870,fr,fra,2
1870,xxu,eng,2
1870,us,eng,2
1870,|,zxx,2
1870,gw,lat,2
1870,xx,,2
1870,it,ita,2
1870,gw,eng,2
1870,oo,ger,1
1870,oo,lat,1
1870,er,ger,1
1870,xx,swe,1
1870,fr,spa,1
1870,XA-FR,fre,1
1870,gw,zxx,1
1870,dk,dan,1
1870,fr,...,1
1870,,mnd,1
1870,sw,zxx,1
1870,pl,ger,1
1870,dk,zxx,1
1870,au,pol,1
1870,GB,por,1
1870,dd,dui,1
1870,zz,fre,1
1870,gb,eng,1
1870,xx,fre,1
1871,sw,swe,25
1871,fr,fre,20
1871,gw,ger,19
1871,xx,,7
1871,fi,swe,6
1871,PT,por,6
1871,gw,lat,6
1871,us,eng,4
1871,nl,fri,3
1871,xr,ger,3
1871,xx,eng,2
1871,dk,dan,2
1871,pl,pol,2
1871,FR,por,2
1871,au,ger,2
1871,pt,por,2
1871,pl,fre,1
1871,xxu,ger,1
1871,ES,por,1
1871,de,dui,1
1871,gw,,1
1871,sz,ger,1
1871,ch,eng,1
1871,xxu,eng,1
1871,gs,ger,1
1871,gb,eng,1
1871,xxk,eng,1
1871,ru,fre,1
1872,gw,ger,29
1872,sw,swe,25
1872,fr,fre,18
1872,de,dui,15
1872,gb,eng,13
1872,fr,...,8
1872,xxk,eng,6
1872,xx,,5
1872,nl,ned,4
1872,xr,ger,4
1872,pl,pol,3
1872,xr,ita,3
1872,xx,ger,3
1872,xxu,eng,2
1872,FR,por,2
1872,er,ger,2
1872,GB,por,2
1872,xr,pol,2
1872,fi,swe,2
1872,gs,ger,2
1872,it,ita,2
1872,sw,lat,2
1872,ch,fre,1
1872,sz,ger,1
1872,nl,fra,1
1872,oo,ger,1
1872,|||,ger,1
1872,dk,dan,1
1872,BE,por,1
1872,at,ger,1
1872,sz,fre,1
1872,oo,fre,1
1872,be,fre,1
1872,IN,por,1
1872,PT,por,1
1872,|,,1
1872,no#,nob,1
1872,un,pol,1
1873,fr,fre,46
1873,nl,ned,13
1873,gw,ger,12
1873,XA-FR,lat,10
1873,sw,swe,10
1873,pl,pol,7
1873,PT,por,5
1873,de,dui,4
1873,ja,ger,3
1873,xx,,3
1873,fr,lat,3
1873,FR,por,2
1873,gb,eng,2
1873,xxk,eng,2
1873,fr,fra,2
1873,at,dui,2
1873,de,lat,2
1873,nl,fra,2
1873,xxu,eng,2
1873,sw,fre,1
1873,dk,dan,1
1873,be,fre,1
1873,gs,ger,1
1873,pl,ger,1
1873,gw,lat,1
1873,au,ger,1
1873,xr,ger,1
1873,it,ger,1
1873,xx,eng,1
1873,gw-,ger,1
1873,XA-GB,lat,1
1873,fi,swe,1
1873,ge,ger,1
1873,ES,por,1
1873,ZZ,lat,1
1873,|,,1
1873,ru,ger,1
1873,it,ita,1
1873,xx,ger,1
1874,fr,fre,26
1874,gw,ger,21
1874,gb,eng,10
1874,de,dui,10
1874,sw,swe,9
1874,xxk,eng,7
1874,fr,lat,5
1874,xr,ger,5
1874,PT,por,3
1874,gs,ger,3
1874,pl,ger,3
1874,pl,pol,3
1874,de,ger,3
1874,be,fra,2
1874,us,eng,2
1874,nl,fra,2
1874,no#,nob,2
1874,xx,ger,2
1874,nl,ned,2
1874,ZZ,,2
1874,fr,fra,2
1874,nl,lat,2
1874,xx,eng,2
1874,dd,dui,2
1874,dk,dan,2
1874,be,fre,1
1874,it,fre,1
1874,fr,por,1
1874,fi,swe,1
1874,gw,lat,1
1874,GB,por,1
1874,xr,pol,1
1874,dk,swe,1
1874,oo,ger,1
1874,gw,,1
1874,un,pol,1
1874,ne,dut,1
1874,FR,por,1
1874,xx,,1
1874,fr,pol,1
1875,fr,fre,39
1875,sw,swe,16
1875,gw,ger,10
1875,gb,eng,9
1875,xxk,eng,7
1875,xx,ger,6
1875,xr,ger,4
1875,de,dui,4
1875,nl,ned,4
1875,PT,por,4
1875,er,ger,3
1875,ru,rus,3
1875,de,ger,3
1875,de,lat,3
1875,dz,fre,3
1875,fr,fra,2
1875,xx,eng,2
1875,fi,swe,2
1875,no#,nob,2
1875,xx,,2
1875,gw,fre,2
1875,FR,por,2
1875,nl,fra,2
1875,de,fra,1
1875,it,ita,1
1875,no,nor,1
1875,BR,por,1
1875,xx,fre,1
1875,dk,dan,1
1875,un,pol,1
1875,oo,ger,1
1875,gw,eng,1
1875,pl,ger,1
1875,fr,spa,1
1875,no,mul,1
1875,oo,fre,1
1875,xx,swe,1
1875,zz,fre,1
1875,us,eng,1
1875,gs,ger,1
1875,au,ger,1
1875,cs,dui,1
1875,XA-FR,fre,1
1875,DE,por,1
1876,fr,fre,39
1876,gw,ger,25
1876,sw,swe,18
1876,FR,por,6
1876,xx,ger,6
1876,de,dui,6
1876,gb,eng,5
1876,xr,ger,5
1876,PT,por,4
1876,us,eng,3
1876,no,mul,3
1876,at,eng,2
1876,pl,pol,2
1876,dk,dan,2
1876,xx,,2
1876,nl,fra,2
1876,xxu,eng,2
1876,fr,fra,2
1876,XD-US,,2
1876,XA-FR,fre,1
1876,nl,ned,1
1876,gw,lat,1
1876,xx,eng,1
1876,nl,fre,1
1876,no,nor,1
1876,ZZ,eng,1
1876,it,ita,1
1876,be,fra,1
1876,zz,spa,1
1876,ilu,eng,1
1876,xxk,eng,1
1876,pl,ger,1
1877,fr,fre,44
1877,gw,ger,24
1877,sw,swe,12
1877,de,dui,8
1877,xxk,eng,6
1877,PT,por,6
1877,xr,ger,6
1877,no,nor,3
1877,oo,ger,3
1877,xx,,3
1877,nl,dui,3
1877,us,eng,3
1877,no,nob,3
1877,xx,eng,2
1877,ZZ,,2
1877,xx,ger,2
1877,gb,eng,2
1877,no#,nob,2
1877,XD-US,eng,1
1877,it,ita,1
1877,ru,fre,1
1877,xx,pol,1
1877,BE,por,1
1877,gw,grc,1
1877,dk,dan,1
1877,oo,mmm,1
1877,dd,dui,1
1877,xxu,eng,1
1877,au,ger,1
1877,gw,lat,1
1877,fr,mul,1
1878,fr,fre,28
1878,sw,swe,24
1878,nl,ned,19
1878,gb,eng,9
1878,gw,ger,8
1878,nl,mnd,8
1878,xr,ger,7
1878,sz,ger,5
1878,nl,fra,5
1878,PT,por,5
1878,de,dui,4
1878,xx,eng,4
1878,xx,,4
1878,au,ger,4
1878,xxu,eng,3
1878,xxk,eng,3
1878,BR,por,2
1878,oo,ger,2
1878,xx,ger,2
1878,fi,swe,2
1878,er,ger,1
1878,nl,dut,1
1878,ne,dut,1
1878,pl,pol,1
1878,ch,dui,1
1878,un,pol,1
1878,fr,fra,1
1878,sw,dan,1
1878,xx,dan,1
1878,ch,fre,1
1878,sz,fre,1
1878,gw,pol,1
1878,jp,fre,1
1878,pl,ger,1
1879,fr,fre,51
1879,gw,ger,37
1879,sw,swe,19
1879,pl,ger,7
1879,xr,ger,6
1879,xxk,eng,5
1879,gb,eng,4
1879,xx,ger,4
1879,xxu,eng,4
1879,nl,fra,4
1879,de,dui,3
1879,it,ita,3
1879,un,pol,3
1879,fi,swe,3
1879,nl,ned,2
1879,er,ger,2
1879,pl,pol,2
1879,xx,,2
1879,sz,ger,2
1879,GB,por,2
1879,dk,dan,2
1879,xx,fre,2
1879,no#,nob,1
1879,xx,zxx,1
1879,gw,,1
1879,fr,fra,1
1879,ca,fra,1
1879,gb,,1
1879,sz-,ger,1
1879,cs,dui,1
1879,at,dui,1
1879,au,ger,1
1879,PT,por,1
1879,fr,ger,1
1879,xx,eng,1
1879,FR,por,1
1879,lv,ger,1
1879,sz,mul,1
1879,oo,ger,1
1880,fr,fre,40
1880,gw,ger,25
1880,sw,swe,20
1880,nl,ned,9
1880,xr,ger,6
1880,de,dui,5
1880,gb,eng,5
1880,xx,ger,5
1880,xxk,eng,4
1880,be,ned,4
1880,XA-DE,ger,3
1880,FR,por,3
1880,au,ger,3
1880,PT,por,3
1880,no,nob,3
1880,pl,pol,2
1880,no,nor,2
1880,sw,ger,2
1880,xx,eng,2
1880,oo,ger,2
1880,fr,fra,2
1880,dk,dan,2
1880,DE,por,2
1880,be,fra,2
1880,xxk,lat,1
1880,ES,por,1
1880,at,ger,1
1880,de,lat,1
1880,se,zwe,1
1880,fr,ger,1
1880,xx,,1
1880,ae,fre,1
1880,SE,por,1
1880,BE,por,1
1880,de,ger,1
1880,xxk,,1
1880,xxu,swe,1
1880,cn,fre,1
1880,be,fre,1
1880,pl,ger,1
1880,XA-FR,fre,1
1880,gs,ger,1
1880,BR,por,1
1881,fr,fre,45
1881,sw,swe,15
1881,gw,ger,12
1881,xr,ger,5
1881,FR,por,5
1881,xxu,eng,4
1881,de,dui,4
1881,gb,eng,4
1881,PT,por,3
1881,fr,fra,3
1881,nl,fra,3
1881,nl,ned,3
1881,ZZ,,2
1881,xx,ger,2
1881,li,pol,2
1881,us,eng,2
1881,xx,,2
1881,no,nob,1
1881,xx,swe,1
1881,pl,pol,1
1881,IT,por,1
1881,gw,lat,1
1881,xx,zxx,1
1881,xxk,ger,1
1881,XD-CA,eng,1
1881,no#,nob,1
1881,oo,ger,1
1881,ne,dut,1
1881,it,ita,1
1881,xxk,eng,1
1881,pl,lat,1
1881,gs,ger,1
1881,de,lat,1
1881,sz,ger,1
1881,pl,dui,1
1881,gb,,1
1882,fr,fre,48
1882,gw,ger,36
1882,sw,swe,12
1882,gb,eng,8
1882,xx,,6
1882,de,dui,5
