year_of_publication,country_of_publication,primary_language_code,count
2023,nju,eng,1
2023,pl,swe,1
2023,nr,eng,1
2023,|,eng,1
2023,ke,eng,1
2024,gw,ger,815
2024,sw,swe,572
2024,gw,eng,505
2024,xx,eng,309
2024,dk,2024,265
2024,pl,pol,233
2024,sw,,191
2024,xx,,158
2024,sw,eng,70
2024,pl,eng,52
2024,nl,ned,36
2024,fi,fin,35
2024,PT,por,34
2024,xxk,eng,33
2024,enk,eng,27
2024,nyu,eng,15
2024,gw,,15
2024,uuu,eng,14
2024,us,eng,13
2024,au,ger,13
2024,no,nob,13
2024,gb,eng,13
2024,sz,eng,10
2024,xxu,eng,10
2024,it,ita,9
2024,xr,cze,9
2024,sz,ger,9
2024,fi,eng,8
2024,xx,ger,5
2024,si,eng,4
2024,gw,ita,3
2024,fr,eng,3
2024,gw,spa,3
2024,pl,ukr,3
2024,xx,spa,3
2024,er,eng,2
2024,nju,eng,2
2024,de,ger,2
2024,pau,eng,2
2024,se,2024,2
2024,sg,eng,2
2024,no,eng,2
2024,er,est,2
2024,nl,eng,2
2024,ne,eng,2
2024,be,fre,1
2024,us,2024,1
2024,xx,ukr,1
2024,dm,fre,1
2024,no,nor,1
2024,be,ned,1
2024,26,,1
2024,xx,fin,1
2024,mdu,eng,1
2024,sa,eng,1
2024,CV,por,1
2024,pt,por,1
2024,ne,swe,1
2024,po,por,1
2024,xxc,eng,1
2024,ic,2024,1
2024,it,eng,1
2024,stk,eng,1
2024,fr,fre,1
2024,ch,eng,1
2024,AO,por,1
2024,gw,rus,1
2024,xx,est,1
2024,sw,spa,1
2024,ch,2024,1
2024,fi,,1
2024,pl,cze,1
2024,ii,eng,1
2024,fo,2024,1
2024,xr,eng,1
2025,sw,swe,497
2025,dk,2025,286
2025,xx,eng,199
2025,gw,ger,153
2025,pl,pol,142
2025,sw,,101
2025,xx,,93
2025,sw,eng,41
2025,gw,eng,39
2025,nl,ned,32
2025,fi,fin,24
2025,enk,eng,22
2025,pl,eng,16
2025,fi,eng,14
2025,xxk,eng,14
2025,xxu,eng,9
2025,no,nob,9
2025,xr,cze,8
2025,nyu,eng,7
2025,us,eng,4
2025,sz,eng,4
2025,au,ger,4
2025,sz,ger,4
2025,xx,ger,4
2025,fi,swe,4
2025,nl,eng,3
2025,gw,,3
2025,mau,eng,3
2025,xx,spa,3
2025,PT,por,2
2025,uuu,eng,2
2025,pau,eng,2
2025,stk,eng,2
2025,nl,kur,2
2025,sp,spa,1
2025,nju,eng,1
2025,gw,mul,1
2025,sw,nor,1
2025,no,dan,1
2025,bcc,eng,1
2025,,2025,1
2025,gb,eng,1
2025,xr,eng,1
2025,es,spa,1
2026,dk,2026,38
2026,gw,ger,6
2026,xx,eng,4
2026,sw,swe,3
2026,no,eng,2
2026,nyu,eng,2
2026,fi,fin,2
2026,no,,1
2026,enk,eng,1
2026,sz,ger,1
2026,no,nno,1
2026,xxk,eng,1
2026,no,nob,1
